x_m,x_mm,step_1_t_30_s,step_10_t_300_s,step_20_t_600_s,step_80_t_2400_s,step_300_t_9000_s
0.007090301003344481,7.090301003344481,4.1339681681657724e-08,0.00011648531627290836,0.0008337714098260244,0.004844502191692925,0.005819937928593675
0.007123745819397993,7.123745819397993,3.855220230930893e-08,0.00011220690981184292,0.0008144156154609387,0.0047853491003454485,0.005753150099786911
0.007157190635451505,7.157190635451505,3.576472293696012e-08,0.0001079285033507775,0.0007950598210958529,0.004726196008997971,0.005686362270980145
0.0071906354515050164,7.190635451505017,3.309204394017912e-08,0.00010375621176434423,0.0007759946789293763,0.004667134644775109,0.005619574650958911
0.007224080267558528,7.224080267558528,3.152910190722037e-08,0.0001006096972993552,0.0007597391746827867,0.004608959976090178,0.005552789049197795
0.00725752508361204,7.25752508361204,2.9966159874261615e-08,9.74631828343662e-05,0.0007434836704361974,0.004550785307405248,0.0054860034474366794
0.007290969899665552,7.290969899665551,2.840321784130286e-08,9.43166683693772e-05,0.000727228166189608,0.004492610638720317,0.005419217845675564
0.0073244147157190635,7.3244147157190636,2.68402758083441e-08,9.117015390438816e-05,0.0007109726619430183,0.004434435970035386,0.005352432243914447
0.007357859531772575,7.357859531772575,2.5277333775385347e-08,8.802363943939914e-05,0.0006947171576964289,0.004376261301350456,0.00528564664215333
0.007391304347826087,7.391304347826087,2.3714391742426594e-08,8.487712497441013e-05,0.0006784616534498394,0.004318086632665525,0.005218861040392214
0.007424749163879599,7.424749163879599,2.215144970946784e-08,8.173061050942111e-05,0.0006622061492032499,0.004259911963980595,0.005152075438631098
0.0074581939799331105,7.45819397993311,2.0588507676509083e-08,7.85840960444321e-05,0.0006459506449566605,0.0042017372952956634,0.005085289836869982
0.007491638795986622,7.491638795986622,1.902556564355033e-08,7.543758157944308e-05,0.0006296951407100711,0.004143562626610734,0.005018504235108866
0.007525083612040134,7.525083612040134,1.7977522806672003e-08,7.292591038523367e-05,0.0006154169826765887,0.004086059046573308,0.004951720270559123
0.007558528428093646,7.558528428093646,1.7101113035153808e-08,7.062585361461742e-05,0.0006017979400474752,0.004028779162751716,0.0048849368517465035
0.0075919732441471575,7.591973244147158,1.6224703263635603e-08,6.832579684400115e-05,0.0005881788974183616,0.0039714992789301245,0.0048181534329338836
0.007625418060200669,7.625418060200669,1.53482934921174e-08,6.60257400733849e-05,0.0005745598547892482,0.003914219395108534,0.004751370014121263
0.00765886287625418,7.65886287625418,1.4471883720599224e-08,6.372568330276871e-05,0.000560940812160135,0.0038569395112869444,0.004684586595308645
0.007692307692307692,7.692307692307692,1.359547394908102e-08,6.142562653215246e-05,0.0005473217695310215,0.0037996596274653526,0.004617803176496025
0.007725752508361204,7.725752508361204,1.2719064177562819e-08,5.912556976153621e-05,0.000533702726901908,0.003742379743643761,0.0045510197576834055
0.007759197324414715,7.759197324414715,1.184265440604462e-08,5.682551299091995e-05,0.0005200836842727944,0.00368509985982217,0.0044842363388707856
0.007792642140468227,7.792642140468227,1.0966244634526417e-08,5.45254562203037e-05,0.0005064646416436809,0.003627819976000578,0.004417452920058166
0.00782608695652174,7.82608695652174,1.024617835271732e-08,5.247985095734151e-05,0.0004937430531007088,0.003570866160379716,0.004350670364469557
0.007859531772575251,7.859531772575251,9.754614094329256e-09,5.080613635941226e-05,0.0004823331282220975,0.003514388905975305,0.004283889070516042
0.007892976588628763,7.8929765886287635,9.263049835941194e-09,4.9132421761483014e-05,0.00047092320334348625,0.0034579116515708946,0.004217107776562527
0.007926421404682275,7.926421404682275,8.771485577553131e-09,4.745870716355378e-05,0.0004595132784648751,0.0034014343971664842,0.004150326482609014
0.007959866220735785,7.959866220735785,8.279921319165093e-09,4.578499256562463e-05,0.0004481033535862645,0.003344957142762077,0.004083545188655503
0.007993311036789297,7.993311036789297,7.788357060777029e-09,4.411127796769538e-05,0.0004366934287076532,0.003288479888357666,0.004016763894701987
0.008026755852842809,8.02675585284281,7.296792802388965e-09,4.2437563369766135e-05,0.000425283503829042,0.0032320026339532557,0.003949982600748474
0.00806020066889632,8.06020066889632,6.8052285440009e-09,4.076384877183689e-05,0.0004138735789504307,0.003175525379548845,0.003883201306794959
0.008093645484949832,8.093645484949832,6.313664285612837e-09,3.909013417390765e-05,0.00040246365407181953,0.003119048125144434,0.0038164200128414445
0.008127090301003344,8.127090301003344,5.83557702629187e-09,3.744503892843143e-05,0.0003911673138229301,0.0030626147984360685,0.00374963884727647
0.008160535117056856,8.160535117056856,5.559644752977432e-09,3.6229233969750734e-05,0.000381574743019868,0.003006840387168366,0.0036828596075395826
0.008193979933110367,8.193979933110366,5.283712479662997e-09,3.501342901107005e-05,0.000371982172216806,0.0029510659759006646,0.0036160803678026965
0.008227424749163879,8.227424749163879,5.00778020634856e-09,3.3797624052389356e-05,0.0003623896014137439,0.0028952915646329627,0.0035493011280658096
0.00826086956521739,8.26086956521739,4.7318479330341246e-09,3.258181909370866e-05,0.00035279703061068187,0.0028395171533652608,0.003482521888328923
0.008294314381270903,8.294314381270903,4.455915659719687e-09,3.136601413502797e-05,0.00034320445980761977,0.0027837427420975584,0.0034157426485920362
0.008327759197324414,8.327759197324415,4.17998338640525e-09,3.015020917634728e-05,0.00033361188900455773,0.0027279683308298565,0.00334896340885515
0.008361204013377926,8.361204013377925,3.9040511130908135e-09,2.8934404217666586e-05,0.00032401931820149563,0.002672193919562154,0.003282184169118263
0.008394648829431438,8.394648829431437,3.628118839776377e-09,2.771859925898589e-05,0.00031442674739843354,0.002616419508294452,0.0032154049293813764
0.00842809364548495,8.42809364548495,3.3521865664619405e-09,2.6502794300305198e-05,0.0003048341765953715,0.0025606450970267498,0.0031486256896444895
0.008461538461538461,8.461538461538462,3.16296802609495e-09,2.5523864070806753e-05,0.00029629004040175063,0.0025052993358710626,0.003081847867700294
0.008494983277591973,8.494983277591974,3.0076809464465284e-09,2.463762395272746e-05,0.00028815616122921544,0.0024501213073679015,0.0030150706005445415
0.008528428093645485,8.528428093645484,2.8523938667981067e-09,2.375138383464816e-05,0.0002800222820566802,0.0023949432788647404,0.002948293333388789
0.008561872909698997,8.561872909698996,2.6971067871496853e-09,2.286514371656886e-05,0.00027188840288414496,0.0023397652503615797,0.002881516066233036
0.008595317725752508,8.595317725752508,2.5418197075012644e-09,2.197890359848957e-05,0.00026375452371160983,0.002284587221858419,0.002814738799077284
0.00862876254180602,8.62876254180602,2.386532627852842e-09,2.1092663480410268e-05,0.00025562064453907464,0.002229409193355258,0.0027479615319215313
0.008662207357859532,8.662207357859533,2.2312455482044212e-09,2.0206423362330974e-05,0.00024748676536653946,0.0021742311648520972,0.002681184264765779
0.008695652173913044,8.695652173913043,2.0759584685559994e-09,1.9320183244251673e-05,0.00023935288619400424,0.002119053136348936,0.002614406997610026
0.008729096989966555,8.729096989966555,1.9206713889075777e-09,1.843394312617238e-05,0.00023121900702146906,0.0020638751078457755,0.002547629730454274
0.008762541806020067,8.762541806020067,1.7905799998692848e-09,1.763455259852346e-05,0.00022350864223680486,0.0020088786790793223,0.00248085316890549
0.008795986622073579,8.79598662207358,1.7024814285145423e-09,1.697991138825851e-05,0.00021650413476525894,0.001954184916540716,0.0024140777833683217
0.00882943143812709,8.82943143812709,1.6143828571598e-09,1.632527017799356e-05,0.00020949962729371305,0.0018994911540021094,0.002347302397831153
0.008862876254180602,8.862876254180602,1.526284285805057e-09,1.5670628967728612e-05,0.00020249511982216713,0.001844797391463503,0.0022805270122939836
0.008896321070234114,8.896321070234114,1.4381857144503147e-09,1.5015987757463663e-05,0.00019549061235062123,0.0017901036289248965,0.0022137516267568148
0.008929765886287626,8.929765886287626,1.3500871430955724e-09,1.4361346547198714e-05,0.00018848610487907534,0.0017354098663862902,0.0021469762412196463
0.008963210702341138,8.963210702341138,1.2619885717408295e-09,1.3706705336933763e-05,0.00018148159740752942,0.0016807161038476836,0.002080200855682477
0.00899665551839465,8.996655518394649,1.173890000386087e-09,1.3052064126668815e-05,0.0001744770899359835,0.001626022341309077,0.002013425470145308
0.009030100334448161,9.03010033444816,1.0857914290313444e-09,1.2397422916403866e-05,0.0001674725824644376,0.0015713285787704704,0.0019466500846081394
0.009063545150501673,9.063545150501673,9.988447539905522e-10,1.1747654750780918e-05,0.00016049384466435012,0.0015166463025398545,0.00187987475479237
0.009096989966555185,9.096989966555185,9.47606864682161e-10,1.1248950969059682e-05,0.00015431396667947225,0.0014623201018569283,0.001813101152339971
0.009130434782608696,9.130434782608697,8.963689753737702e-10,1.0750247187338446e-05,0.00014813408869459438,0.0014079939011740024,0.0017463275498875723
0.009163879598662208,9.163879598662207,8.451310860653792e-10,1.025154340561721e-05,0.00014195421070971654,0.001353667700491076,0.0016795539474351736
0.009197324414715718,9.197324414715718,7.938931967569909e-10,9.752839623896004e-06,0.000135774332724839,0.001299341499808153,0.0016127803449827783
0.00923076923076923,9.23076923076923,7.426553074485999e-10,9.254135842174769e-06,0.00012959445473996112,0.0012450152991252271,0.0015460067425303796
0.009264214046822742,9.264214046822742,6.914174181402088e-10,8.755432060453533e-06,0.00012341457675508322,0.001190689098442301,0.0014792331400779808
0.009297658862876253,9.297658862876254,6.401795288318179e-10,8.256728278732298e-06,0.00011723469877020535,0.0011363628977593748,0.0014124595376255817
0.009331103678929765,9.331103678929765,5.889416395234269e-10,7.758024497011063e-06,0.00011105482078532749,0.0010820366970764488,0.0013456859351731831
0.009364548494983277,9.364548494983277,5.37703750215036e-10,7.2593207152898275e-06,0.00010487494280044961,0.0010277104963935227,0.0012789123327207842
0.009397993311036789,9.397993311036789,4.996809275393123e-10,6.826504193027508e-06,9.906558676116295e-05,0.0009735543702625348,0.0012121398844491674
0.0094314381270903,9.431438127090301,4.676649533329832e-10,6.4236364250646965e-06,9.34246497880541e-05,0.0009194755507460645,0.0011453679608051793
0.009464882943143812,9.464882943143811,4.3564897912665386e-10,6.020768657101885e-06,8.778371281494525e-05,0.0008653967312295936,0.0010785960371611906
0.009498327759197324,9.498327759197323,4.036330049203247e-10,5.617900889139073e-06,8.21427758418364e-05,0.0008113179117131233,0.0010118241135172023
0.009531772575250836,9.531772575250836,3.716170307139955e-10,5.215033121176261e-06,7.650183886872755e-05,0.0007572390921966526,0.0009450521898732138
0.009565217391304347,9.565217391304348,3.396010565076662e-10,4.812165353213449e-06,7.086090189561869e-05,0.000703160272680182,0.0008782802662292252
0.00959866220735786,9.59866220735786,3.07585082301337e-10,4.409297585250637e-06,6.521996492250985e-05,0.0006490814531637113,0.0008115083425852367
0.009632107023411371,9.63210702341137,2.755691080950078e-10,4.0064298172878255e-06,5.957902794940099e-05,0.0005950026336472407,0.0007447364189412484
0.009665551839464883,9.665551839464882,2.4355313388867856e-10,3.6035620493250133e-06,5.393809097629214e-05,0.0005409238141307701,0.0006779644952972599
0.009698996655518394,9.698996655518394,2.1435601440581146e-10,3.2163529485150886e-06,4.838867486118444e-05,0.0004868879173319658,0.0006111931115722947
0.009732441471571906,9.732441471571907,1.9054034484955384e-10,2.8590376668152206e-06,4.30139803840789e-05,0.00043293396390325115,0.0005444227586018286
0.009765886287625418,9.765886287625419,1.6672467529329623e-10,2.5017223851153522e-06,3.7639285906973365e-05,0.00037898001047453656,0.00047765240563136255
0.00979933110367893,9.799331103678929,1.4290900573703862e-10,2.144407103415484e-06,3.2264591429867836e-05,0.000325026057045822,0.0004108820526608965
0.009832775919732441,9.832775919732441,1.19093336180781e-10,1.7870918217156159e-06,2.6889896952762297e-05,0.00027107210361710743,0.00034411169969043035
0.009866220735785953,9.866220735785953,9.527766662452337e-11,1.4297765400157475e-06,2.151520247565676e-05,0.00021711815018839284,0.0002773413467199642
0.009899665551839465,9.899665551839465,7.146199706826576e-11,1.072461258315879e-06,1.614050799855123e-05,0.00016316419675967825,0.00021057099374949812
0.009933110367892977,9.933110367892978,4.7646327512008124e-11,7.151459766160107e-07,1.076581352144569e-05,0.00010921024333096363,0.000143800640779032
0.009966555183946488,9.966555183946488,2.3830657955750515e-11,3.578306949161425e-07,5.391119044340158e-06,5.525628990224906e-05,7.70302878085659e-05
0.01,10.0,1.498839949291027e-14,5.154132162744986e-10,1.6424567234627717e-08,1.302336473534506e-06,1.0259934838099832e-05
